id,date,likes,content,username,media,inferred company,vlm_description
14160,2018-07-09 19:20:07,2,"Are you ready to fix your #SmallBiz? Join me for ""Fix Your Business"", my FREE webinar on Thursday, July 12th at 2 pm EST. Remove the stress &amp; chaos of managing your business and have better cash flow management in your small business! Register today. <hyperlink> <hyperlink>",SmallBizLady,"[Photo(previewUrl='https://pbs.twimg.com/media/Dhr75baXkAAGaBj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dhr75baXkAAGaBj?format=jpg&name=large')]",emerson,
14161,2020-07-25 14:20:03,1,"Akeredolu’s 2nd Term, Opportunity To Consolidate On Democratic Gains – APC UK <hyperlink> <hyperlink>",IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/Edxy1KoVAAE_zGa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Edxy1KoVAAE_zGa?format=jpg&name=large')]",independent,
14162,2019-07-26 22:47:29,574,The Supreme Court rules that President Trump can use Defense Department funds to build parts of a wall at the southern border <hyperlink> <hyperlink>,cnnbrk,"[Photo(previewUrl='https://pbs.twimg.com/media/EAb6rlJXoAIOvP-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EAb6rlJXoAIOvP-?format=jpg&name=large')]",cnn,
14163,2018-09-29 05:31:00,513,Watch a seal slap a kayaker in the face -- with an octopus: <hyperlink> <hyperlink>,CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DoJSMEpXsAIXdVU.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1045306718979313665/pu/vid/720x720/VyDS4K7BUsx_nSZy.mp4?tag=5', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1045306718979313665/pu/pl/GE6ZWvL8DV3us745.m3u8?tag=5', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1045306718979313665/pu/vid/480x480/CLzK2kqxR7ziNoRg.mp4?tag=5', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1045306718979313665/pu/vid/240x240/rXDTebrPjLFW5K47.mp4?tag=5', bitrate=256000)], duration=38.472, views=259706)]",cnn,
14164,2018-04-24 15:32:01,3,"#DYK A human has about a gallon to a gallon-and-a-half of blood coursing through their veins at any given time. It’s made up of four components: red blood cells, white blood cells, platelets, and plasma. <hyperlink>",Pfizer_UK,"[Photo(previewUrl='https://pbs.twimg.com/media/Dbju3KiV4AAMGpO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dbju3KiV4AAMGpO?format=jpg&name=large')]",pfizer,
14165,2019-09-01 07:10:04,6332,"The shift to #GreenEnergy has caused a major upheaval for #transmission system operators &amp; industries. Find out how they’ve been turning to an economic #power electronic solution for speed, stability &amp; flexibility ▶️ <hyperlink> #GasAndPower #SVCPlus #STATCOM #WEC24 <hyperlink>",Siemens_Energy,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EDXG8oTX4AAvQCJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EDXG8oTX4AAvQCJ.mp4', bitrate=0)])]",siemens,
14166,2019-10-12 09:30:00,95,"NEW | Here's why Ottawa has a moral obligation to save N.L. from the fiscal cliff

Column by: <mention> 

<hyperlink> #cbcnl <hyperlink>",CBCNL,"[Photo(previewUrl='https://pbs.twimg.com/media/EGoiYFZWwAAUwyT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EGoiYFZWwAAUwyT?format=jpg&name=large')]",cbc,
14167,2020-02-07 21:00:10,2,"Emerson’s Digital Transformation Innovations for Process and Personnel Safety in Refineries and Chemical Plants Safety Seminar is happening at Corpus Christi Service on February 10, 2020. Register at <hyperlink> #EmersonSafetySolutions <hyperlink>",EMR_Automation,"[Photo(previewUrl='https://pbs.twimg.com/media/EQM5ufgU8AA8jid?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EQM5ufgU8AA8jid?format=jpg&name=large')]",emerson,
14168,2019-10-20 10:10:36,468,"This is the amazing art by Ryan Brown based on Marvel’s Avengers 🤩 Retweet this for a chance to win signed Marvel’s Avengers artwork 😱 #EmbraceYourPowers #Reassemble 

Ts&amp;Cs: <hyperlink> <hyperlink>",virginmedia,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1185860650486157312/pu/img/uPqhC2FN3YKpNG59.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1185860650486157312/pu/pl/--EO_t8MJZmAIOJL.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1185860650486157312/pu/vid/720x720/NLBFNQc6WhIJrHUv.mp4?tag=10', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1185860650486157312/pu/vid/480x480/KAgd-4c5BYGiMpWA.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1185860650486157312/pu/vid/320x320/hKmiSWYkGIcVMwOg.mp4?tag=10', bitrate=432000)], duration=7.991, views=22308)]",virgin media,
14169,2019-12-05 04:09:33,1,One Leg Of Nigeria’s Tripod Is Broken –Okeke <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EK_sqdMUUAkS_Z-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EK_sqdMUUAkS_Z-?format=jpg&name=large')]",independent,
14170,2018-09-13 17:47:17,46,Liberals look to brand Andrew Scheer as 'Stephen Harper 2.0' <hyperlink> #hw #cdnpoli <hyperlink>,CBCPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/Dm_flDrWwAEr-5Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dm_flDrWwAEr-5Y?format=jpg&name=large')]",cbc,
14171,2019-05-08 12:26:54,1401,"House Judiciary Chairman <mention> says “we have no choice” but to move forward with a vote today to hold Attorney General William Barr in contempt of Congress.

Pres. Trump “wants to make himself a king, and Congress cannot permit that,” Nadler says <hyperlink> <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/media/D6C1DtUUcAEGrgM.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1126098681227137024/vid/480x270/3dNgTK160JI_2r69.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1126098681227137024/pl/DgOoM6jXRblptwEz.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1126098681227137024/vid/640x360/Vr-WAaE7Lkw2H6Um.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1126098681227137024/vid/1280x720/ZCVKFQ_3VwFv0ZSW.mp4?tag=13', bitrate=2176000)], duration=215.167, views=139288)]",cnn,
14172,2019-09-30 02:07:04,0,Liverpool Hierarchy Apprehensive Over Klopp’s Germany Team Link <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EFrXs_KU0AAf7op?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFrXs_KU0AAf7op?format=jpg&name=large')]",independent,
14173,2018-02-15 15:06:14,73,"""For clubs the size of Liverpool and Tottenham, one trophy in 10 years is pretty embarrassing.""

- Roy Keane

Do you agree or disagree with that? <hyperlink>",FootySuperTips,"[Photo(previewUrl='https://pbs.twimg.com/media/DWFcywyXcAE0k7C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWFcywyXcAE0k7C?format=jpg&name=large')]",free,
14174,2020-05-09 02:25:14,110,"According to the <mention>, herd immunity is a situation in which sufficient proportions of a population are immune to an infectious disease to make its spread from person to person unlikely. <mention> explains the idea behind herd immunity. <hyperlink> <hyperlink>",MayoClinic,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1258946042873159681/img/a2xhOmF4CXO_Vsja.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1258946042873159681/vid/480x270/t12MfKi5GVowwqhZ.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1258946042873159681/pl/ZbydiKgZi2hbvFoF.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1258946042873159681/vid/1280x720/aGad5Ve2PuyGvL0t.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1258946042873159681/vid/640x360/GjtMRod-vUfZynY5.mp4?tag=13', bitrate=832000)], duration=108.542, views=8774)]",mayo clinic,
14175,2020-03-05 05:11:47,4839,🚨 New <mention> alert! Press play on her latest track 'Never Worn White' now 🎧: <hyperlink> <hyperlink>,amazonmusic,"[Video(thumbnailUrl='https://pbs.twimg.com/media/ESUjlIVXQAEKbLW.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1235432766004740102/pu/vid/320x320/spfJjm4Q_4HXVO-8.mp4?tag=10', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1235432766004740102/pu/pl/IBTphlwr2ZASY2Qm.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1235432766004740102/pu/vid/720x720/Unvf_t4WHvooNc_-.mp4?tag=10', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1235432766004740102/pu/vid/480x480/zXNZAiADjdz0qvrg.mp4?tag=10', bitrate=832000)], duration=11.417, views=111339)]",amazon,
14176,2019-07-27 05:47:12,134,<mention> still slaying the orange carpet... boot and all ♦️♠️ #Wnba #WNBAAllStar <hyperlink>,Khristina,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1154991580358598656/pu/img/ywRA4XiO-ZoLahhd.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1154991580358598656/pu/vid/360x640/QNCthgsQDZErUemX.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1154991580358598656/pu/vid/320x568/UuTh1MrxYFYsEyTC.mp4?tag=10', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1154991580358598656/pu/pl/YlDc6e9L71Qj2UOU.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1154991580358598656/pu/vid/720x1280/sVpH44CQHffcKhEr.mp4?tag=10', bitrate=2176000)], duration=3.0, views=2708)]",williams,
14177,2020-04-08 01:28:02,0,Central Park Still Busy As NYC COVID-19 Apex Nears <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EVC2bVfUcAAVouR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EVC2bVfUcAAVouR?format=jpg&name=large')]",independent,
14178,2019-01-09 19:24:07,65,"Rim PROTECTOR!

<mention> with a BIG rejection ❌

#7DAYSMagicMoment <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1083081798819565568/pu/img/EpgqghFAqT4icPGn.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1083081798819565568/pu/vid/320x180/diVDRMFD0YKxFRwe.mp4?tag=6', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1083081798819565568/pu/vid/1280x720/ZCMSdJs71kBy2crh.mp4?tag=6', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1083081798819565568/pu/vid/640x360/6CRm2pYdojD7_Exz.mp4?tag=6', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1083081798819565568/pu/pl/z5DHMhy1Iq0p-8mS.m3u8?tag=6', bitrate=None)], duration=27.24, views=5275)]",turkish airlines,
14179,2020-04-21 15:24:45,42,"Remember when a goal post changed EVERYTHING for <mention> at #Sochi2014?

Come relive the magic of the gold-medal grudge match in Russia, tomorrow on Rewind Wednesday ⏪🇨🇦 <hyperlink> <mention> <hyperlink>",CBCOlympics,"[Photo(previewUrl='https://pbs.twimg.com/media/EWIyYY4XQAQs9d6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWIyYY4XQAQs9d6?format=jpg&name=large')]",cbc,
14180,2018-02-01 22:57:45,6,oh man they definitely hate each other #notdone <hyperlink>,EmersonLotzia,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/959187981969043458/pu/img/JY1M2oEjlOdR8wBy.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/959187981969043458/pu/vid/640x360/elUkoPhWUNiVdr3T.mp4', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/959187981969043458/pu/vid/1280x720/97_2JWk9L7vvhTu-.mp4', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/959187981969043458/pu/pl/Gm1i2QDrRxqlRNzc.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/959187981969043458/pu/vid/320x180/eM6fAiT0Dno3Kgck.mp4', bitrate=256000)], duration=6.305, views=5343)]",emerson,
14181,2018-04-14 10:00:10,1974,Show us your world <hyperlink> <hyperlink>,NatGeo,"[Photo(previewUrl='https://pbs.twimg.com/media/DavDAnmXcAAYcwC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DavDAnmXcAAYcwC?format=jpg&name=large')]",national geographic,
14182,2020-08-24 15:49:18,78,"Is there any reason for #Ravens fans to worry about <mention> and this groin injury?

<mention> says it's just cautionary and the team is not super worried about it #PatMcAfeeShowLIVE <hyperlink>",PatMcAfeeShow,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1297922717258338305/img/SupKRb79C24mawzK.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1297922717258338305/vid/480x270/SEehehg4-TB8YEXc.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1297922717258338305/vid/640x360/FjleIN-yrxe5VV_s.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1297922717258338305/pl/1k8NNJrpOP2CmqQy.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1297922717258338305/vid/1280x720/Ycar7MZu1I2Z_0rW.mp4?tag=13', bitrate=2176000)], duration=118.534, views=26755)]",mcafee,
14183,2020-02-11 16:00:00,2487,Dutch with a golden touch 👌 <mention> introduces his 2020 lid! 🦁 #ChargeOn 🤘 <hyperlink>,redbullracing,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1227249946161795073/img/emJfP-3jZ7mIc5oO.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1227249946161795073/vid/480x270/D_Sb_cSeyLmcXh7g.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1227249946161795073/vid/1280x720/hQa74TqE7BxmGk9U.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1227249946161795073/vid/640x360/KQmOrVpJLpE8AMk5.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1227249946161795073/pl/9N3ZfiGbVhnuOtbe.m3u8?tag=13', bitrate=None)], duration=70.44, views=57987)]",oracle,
14184,2019-07-10 13:27:48,2,"Cheers to ONE month until <mention> makes his Toyota Center debut! 

Tickets: <hyperlink> <hyperlink>",ToyotaCenter,"[Photo(previewUrl='https://pbs.twimg.com/media/D_HhI7rWkAAibWO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D_HhI7rWkAAibWO?format=jpg&name=large')]",toyota,
14185,2020-12-08 23:23:03,0,<mention> more like <hyperlink>,EmersonLotzia,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EowHU7yXcAEIYKC.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EowHU7yXcAEIYKC.mp4', bitrate=0)])]",emerson,
14186,2020-01-01 23:10:33,0,Cornerstone Insurance Set To Actualise Recapitalisation Dream <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ENO0vq5U0AA6PBD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENO0vq5U0AA6PBD?format=jpg&name=large')]",independent,
14187,2019-04-30 13:35:04,52,"New power generation capacity, upgrade of existing #powerplants, expansion of transmission &amp; distribution networks - <mention> knows how to do it right! 🤘 Learn about our newest implementation agreement in #Iraq 🇮🇶: <hyperlink> #GasAndPower <mention> <hyperlink>",Siemens_Energy,"[Photo(previewUrl='https://pbs.twimg.com/media/D5Z57LzXsAAy9m2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D5Z57LzXsAAy9m2?format=jpg&name=large')]",siemens,
14188,2020-01-16 23:19:27,82,#MayoClinicMinute: An increasing body of research suggests that #optimistic people are healthier and happier than those who are pessimistic. <mention> has tips on how you can become more optimistic. <hyperlink> <hyperlink>,MayoClinic,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EOcGoGXX0AExYkq.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1217949407506726918/pu/vid/640x360/b8nQWyqoXiSmT4tY.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1217949407506726918/pu/pl/FyX4b6hAIRsYZqjT.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1217949407506726918/pu/vid/480x270/6TxSxI0QYRUqAwDn.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1217949407506726918/pu/vid/1280x720/MQHk2eHcvep2CC3f.mp4?tag=10', bitrate=2176000)], duration=59.726, views=4593)]",mayo clinic,
14189,2019-02-13 13:00:06,27667,"It’s all been leading to this. ♥ this tweet to receive reminders about our #SamsungEvent livestream on February 20, 2019. <hyperlink>",SamsungMobile,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DzH-nEDVsAA2Q0p.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1094936013011484678/vid/480x480/uQEqca2DfZAxtDYG.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1094936013011484678/vid/720x720/wFqTlYjduCVWLL3P.mp4?tag=9', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1094936013011484678/vid/320x320/hAGmaC58qvFl9HQm.mp4?tag=9', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1094936013011484678/pl/v0eXY0jx3EVRhnk_.m3u8?tag=9', bitrate=None)], duration=15.0, views=15894467)]",samsung,
